x,y
37.454011884736246,40.11952689873505
95.07143064099162,75.04126526034011
73.1993941811405,78.90236194622996
59.86584841970366,69.024634598961
15.601864044243651,23.99872076320925
15.599452033620265,31.811162916939594
5.8083612168199465,18.317193535053505
86.61761457749351,93.50531576592006
60.11150117432088,59.05901550244117
70.80725777960456,45.892843776864694
2.0584494295802447,8.502722716569032
96.99098521619943,100.1063005236461
83.24426408004217,87.31794663797277
21.233911067827616,2.082682430522972
18.182496720710063,1.966648614586127
18.34045098534338,34.13774378533694
30.42422429595377,29.830896988103945
52.475643163223786,62.698153623813155
43.194501864211574,43.619277506168466
29.122914019804192,29.56925611224034
61.18528947223795,75.25954656187791
13.949386065204184,6.208715141943575
29.214464853521815,30.656276507636566
36.63618432936917,29.702054998793532
45.606998421703594,39.08955501021886
78.51759613930136,73.88001428727176
19.967378215835975,23.299384790341666
51.42344384136116,44.24221451640901
59.24145688620425,78.07779876980706
4.645041271999773,-8.774068261292786
60.75448519014384,57.95141052772345
17.052412368729154,10.45644649461653
6.505159298527952,28.209827563833947
94.88855372533332,97.83687537300695
96.56320330745594,112.04087139948545
80.83973481164611,58.55632921609153
30.46137691733707,34.46713090537595
9.767211400638388,23.111673334989945
68.42330265121569,69.65756249034706
44.01524937396013,59.9974549999404
12.203823484477883,4.444496732972301
49.51769101112702,70.65790261391072
3.4388521115218396,37.92232396581059
90.9320402078782,85.48946180128331
25.87799816000169,19.195460338990117
66.2522284353982,88.05299559216371
31.171107608941096,54.86468979490178
52.00680211778108,44.16390171048205
54.67102793432797,48.3682256778901
18.485445552552704,14.258676419645093
96.95846277645586,76.7917051109417
77.51328233611146,63.733503138848484
93.9498941564189,78.88778265513788
89.48273504276489,77.96577156620296
59.78999788110851,59.26972457030679
92.18742350231169,95.7006444903595
8.84925020519195,32.1067575974031
19.59828624191452,4.622975630832654
4.522728891053807,19.287564868202562
32.53303307632643,29.323200412943798
38.8677289689482,38.125773324161706
27.134903177389592,37.25719555988864
82.87375091519293,66.03292059175845
35.67533266935893,41.41147886211969
28.093450968738075,30.590234091933915
54.26960831582485,61.65637727594708
14.092422497476264,18.429952156093535
80.21969807540397,117.04920017406738
7.455064367977082,-2.1110353957926566
98.68869366005173,90.72373933502446
77.22447692966574,67.87736903329427
19.87156815341724,11.53941136601342
0.5522117123602399,-9.008595197237526
81.54614284548342,99.3813908120967
70.68573438476172,91.99329810460954
72.90071680409874,64.3395223978566
77.12703466859458,64.64170107203114
7.4044651734090365,14.475698519205098
35.84657285442726,27.563227190212686
11.586905952512971,21.08088321884564
86.31034258755935,89.35418790032884
62.329812682755794,39.593650957797315
33.08980248526492,56.302380505215844
6.355835028602364,33.29400012503519
31.09823217156622,21.90640181430043
32.518332202674706,26.702808803634944
72.96061783380641,77.24859869467998
63.75574713552131,68.77259898532668
88.72127425763266,98.59943834772511
47.22149251619493,77.37456059769018
11.959424593830171,9.30521618141943
71.3244787222995,59.350020054222696
76.07850486168974,55.38871644147183
56.127719756949624,45.16376915782084
77.0967179954561,76.59981340234914
49.379559636439076,76.2979275892059
52.27328293819941,44.509113452656834
42.75410183585496,46.11092111043844
2.541912674409519,2.2955692333182376
10.789142699330444,28.615041801051703
3.142918568673425,41.046904956777745
63.64104112637804,55.678009532573235
31.435598107632668,24.094006469859337
50.85706911647028,66.51948227250637
90.7566473926093,100.98501973700397
24.929222914887493,52.629832800928
41.038292303562976,49.797215083452436
75.55511385430486,70.16573249249898
22.879816549162246,31.739639009546885
7.697990982879299,24.328544691622916
28.9751452913768,41.282378009337265
16.122128725400444,23.731239192009912
92.96976523425731,108.96988557809462
80.8120379564417,98.35147181312679
63.34037565104234,84.07276051660526
87.14605901877177,96.8767073326164
80.36720768991145,77.86043648515864
18.657005888603585,20.857711185103426
89.25589984899777,107.35353434662312
53.93422419156507,41.68018912675653
80.74401551640625,86.27411514949976
89.60912999234932,83.7090478074389
31.800347497186387,32.23151984120865
11.005192452767677,30.181970391877158
22.793516254194166,25.660002274492715
42.71077886262563,43.40732708496786
81.80147659224932,61.403634477550526
86.07305832563435,97.26686181604266
0.6952130531190703,10.377475770235202
51.07473025775657,83.52355110733848
41.7411003148779,37.12442679058289
22.210781047073024,25.498035962032105
11.98653673336828,15.72729198902961
33.7615171403628,57.42331633681491
94.29097039125192,92.86153740544763
32.320293202075526,36.50561608863062
51.87906217433661,60.9975098200847
70.30189588951778,73.10103273686315
36.3629602379294,29.666456019671475
97.17820827209607,100.08955816557068
96.24472949421113,112.34920574210771
25.178229582536417,9.780500091370513
49.72485058923854,51.719395701441684
30.087830981676966,19.58601875758937
28.484049437746762,46.4097488716194
3.6886947354532795,-19.159108836303343
60.956433397989684,52.57260568891586
50.26790232288615,55.926080448853966
5.147875124998935,28.630735563514044
27.864646423661142,26.878392507566325
90.82658859666537,82.4985956962674
23.95618906669724,52.17354510830609
14.48948720912231,-7.230721297121352
48.9452760277563,15.963186678455074
98.56504541106007,105.16526216186006
24.20552715115004,16.674713785860874
67.21355474058785,51.89506248362716
76.16196153287176,86.78730824236206
23.763754399239968,27.420765105807952
72.82163486118596,64.36045540013504
36.77831327192532,17.573747291861903
63.23058305935795,76.31744298356011
63.35297107608947,73.10598874546938
53.57746840747585,52.08983045078511
9.02897700544083,36.72853194615582
83.5302495589238,67.47897806403151
32.07800649717358,9.195128933302499
18.651851039985424,8.273229991766756
4.077514155476392,3.3937239101439243
59.08929431882418,62.73938605866456
67.75643618422824,64.1378953163833
1.6587828927856152,6.939613840500067
51.2093058299281,32.43621446707144
22.649577519793795,44.30604658089269
64.51727904094498,63.285011365056455
17.436642900499145,34.19608037432106
69.09377381024659,74.23465400591215
38.67353463005374,45.5248329173605
93.67299887367345,102.2195080771565
13.752094414599325,20.467722814859048
34.10663510502585,43.74747650303901
11.347352124058908,31.284640076045378
92.46936182785628,95.41717937337833
87.7339353380981,98.3689917019258
25.79416277151556,24.44812735720716
65.99840460341791,87.60016283516
81.72222002012158,71.57633548923253
55.52008115994623,82.53418765360846
52.965057835600646,52.36268857593549
24.18522909004517,2.7236025582744467
9.310276780589922,11.231843004251761
89.72157579533267,79.50580093320946
90.04180571633304,102.6514589511639
63.31014572732679,53.52078603779093
33.90297910487007,27.210227606648374
34.92095746126609,6.577846497083126
72.59556788702393,65.81097309828777
89.71102599525771,53.35283609582336
88.70864242651173,64.95010007422587
77.98755458576238,89.39377442792684
64.20316461542878,75.99016699519126
8.413996499504883,14.795859926279354
16.162871409461378,1.6582292625231823
89.85541885270793,89.13974851057823
60.642905965958995,60.58886787960047
0.9197051616629648,-16.45576517622517
10.147154286603211,32.69812881311047
66.35017691080559,79.51061126944066
0.5061583846218687,-2.8083042228230903
16.080805141749867,16.48409272666783
54.87337893665861,57.999121055871896
69.18951976926932,38.56349674290497
65.19612595026005,61.4884652124511
22.42693094605598,12.197167226089
71.2179221347536,56.19362198632986
23.724908749680008,19.508404356390685
32.539969815926774,59.505267718669614
74.64914051180241,84.26178343080755
64.96328990472146,56.39560505797951
84.9223410494178,93.51108276976018
65.76128923003434,86.75162077882436
56.830860333547164,70.7003655772387
9.367476782809248,10.26193233161186
36.77158030594335,27.067528640359743
26.520236768172545,36.99358647237639
24.398964337908357,30.3012451192346
97.30105547524455,110.72895377566054
39.30977246667604,48.83734949190558
89.20465551771133,104.94794624750136
63.11386259972629,55.08533442631777
79.48113035416485,99.24204133867974
50.26370931051921,53.227703380905204
57.69038846263591,88.81930155201489
49.25176938188639,38.91395211054287
19.52429877980445,45.56375582728319
72.24521152615053,75.21387327809025
28.07723624408558,18.305966189868855
2.431596643145384,-4.8266908676694396
64.54722959071678,59.74201996780198
17.711067940704893,24.07355713673364
94.04585843529144,101.88839075582393
95.39285770025873,86.78735764118005
91.48643902204485,91.12112013813011
37.01587002554444,69.14992540472238
